2882,same,0.01048888888888889
2250,same,0.015644444444444443
1896,different,0.8726111111111111
1435,different,0.8920888888888889
418,different,0.8617095947265625
3734,same,0.004977777777777778
844,different,0.13557052612304688
192,different,0.7106094360351562
2481,same,0.024888888888888887
1943,different,0.9929444444444444
2292,same,0.016177777777777777
1243,different,0.9936555555555555
1029,different,0.8774111111111111
2122,same,0.009955555555555556
3897,same,0.007822222222222222
1423,different,0.8776333333333334
3241,same,0.011555555555555555
3087,same,0.0037333333333333333
3150,same,0.004088888888888889
2301,same,0.0067555555555555554
1422,different,0.20675555555555555
1915,different,0.9773333333333334
3275,same,0.00871111111111111
439,different,0.9598197937011719
3546,different,0.7909333333333334
667,different,0.9705047607421875
232,different,0.9426345825195312
2969,same,0.0016
1191,different,0.6292444444444445
2758,same,0.011733333333333333
2032,same,0.01048888888888889
3065,same,0.011377777777777778
1613,different,0.7146777777777777
1465,different,0.44865555555555553
3171,same,0.012444444444444444
307,different,0.9227066040039062
1816,different,0.9622777777777778
3429,same,0.006933333333333333
3874,same,0.0010666666666666667
1256,different,0.38276666666666664
494,different,0.9583854675292969
2768,same,0.025244444444444444
1367,different,0.3060888888888889
1907,different,0.9451
1440,different,0.7872444444444444
1820,different,0.7117333333333333
1562,different,0.23844444444444443
1326,different,0.5622222222222222
3756,same,0.02666666666666667
1872,different,0.25114444444444445
103,different,0.15228652954101562
2200,same,0.004266666666666667
1158,different,0.3919111111111111
2542,same,0.013866666666666666
3573,same,0.0067555555555555554
483,different,0.9098434448242188
1362,different,0.9194888888888889
724,different,0.9215240478515625
930,different,0.9408149719238281
3520,same,0.0037333333333333333
438,different,0.9105873107910156
1568,different,0.2712555555555556
1317,different,0.9666555555555556
757,different,0.6367416381835938
779,different,0.20946502685546875
1064,same,0.07176666666666667
1970,different,0.5381
2877,same,0.007822222222222222
73,different,0.8931312561035156
1566,different,0.9099111111111111
2981,same,0.007822222222222222
1434,different,0.6729
13,different,0.21225357055664062
2735,same,0.007822222222222222
2306,same,0.008
3415,different,0.2625777777777778
3303,same,0.007822222222222222
3868,same,0.010311111111111111
536,different,0.8225784301757812
125,different,0.5749397277832031
657,different,0.7757530212402344
638,different,0.8330345153808594
2026,same,0.007644444444444444
2080,same,0.007822222222222222
2687,same,0.0
3156,same,0.0096
449,different,0.31098175048828125
1346,different,0.7652666666666667
3249,same,0.007288888888888889
2888,same,0.003022222222222222
1047,different,0.9122222222222223
3054,same,0.0010666666666666667
405,different,0.6374778747558594
1574,different,0.20506666666666667
1271,different,0.6044888888888889
2937,same,0.009244444444444444
1984,different,0.9514444444444444
768,different,0.8674354553222656
2959,same,0.011911111111111112
847,different,0.9482574462890625
4004,different,0.9766
2277,same,0.009955555555555556
3185,same,0.022577777777777776
3478,same,0.008
2557,same,0.015111111111111112
2830,same,0.005155555555555556
1825,different,0.8894888888888889
2740,same,0.00871111111111111
2395,same,0.0048
1751,different,0.8849
3051,same,0.014755555555555555
882,different,0.31402587890625
2666,same,0.010311111111111111
2121,same,0.006222222222222222
3839,same,0.0048
832,different,0.7784576416015625
1575,different,0.8438333333333333
3487,same,0.0067555555555555554
2856,same,0.010666666666666666
3236,same,0.003022222222222222
3188,same,0.0064
1615,different,0.9393777777777778
1130,different,0.5671888888888889
1350,different,0.9953111111111111
3001,same,0.0037333333333333333
3553,same,0.011377777777777778
1203,different,0.6264888888888889
3132,same,0.017244444444444444
1357,different,0.8637777777777778
2814,same,0.008533333333333334
3610,same,0.023644444444444444
3609,same,0.005155555555555556
3803,same,0.008
1883,different,0.8782111111111112
49,different,0.7227630615234375
1702,different,0.17884444444444444
3354,same,0.013333333333333334
2056,same,0.00017777777777777779
2464,same,0.011733333333333333
3761,same,0.012266666666666667
883,different,0.8354072570800781
1576,different,0.6070555555555556
981,different,0.9542121887207031
85,different,0.6877975463867188
2234,same,0.006577777777777778
1929,different,0.9811555555555556
3662,same,0.0008888888888888889
1179,different,0.8369222222222222
3086,same,0.008888888888888889
489,different,0.8987007141113281
2140,same,0.020622222222222222
1948,different,0.6339
2219,same,0.003022222222222222
1879,different,0.4257888888888889
2843,same,0.013333333333333334
626,different,0.9193458557128906
2017,same,0.02328888888888889
1570,different,0.3935777777777778
1773,different,0.6938555555555556
2358,same,0.004266666666666667
3021,same,0.005511111111111111
2647,same,0.006933333333333333
3666,same,0.020444444444444446
3245,same,0.004266666666666667
2939,same,0.009244444444444444
1905,different,0.9348888888888889
1156,same,0.20325555555555555
3596,same,0.004977777777777778
732,different,0.27297210693359375
1930,different,0.22892222222222222
2797,same,0.0064
1125,different,0.49598888888888887
1123,different,0.237
2653,same,0.007644444444444444
3763,same,0.014933333333333333
1391,different,0.9378777777777778
277,different,0.4340553283691406
3293,same,0.020622222222222222
2779,same,0.013155555555555556
3795,same,0.0005333333333333334
1897,different,0.9700777777777778
915,different,0.9296836853027344
2509,same,0.0008888888888888889
2268,same,0.0044444444444444444
3535,same,0.004977777777777778
2120,same,0.015288888888888888
2894,same,0.016
2621,same,0.010666666666666666
2513,same,0.011555555555555555
141,different,0.5256843566894531
2553,same,0.015111111111111112
1590,different,0.9426111111111111
1713,different,0.8141666666666667
2816,same,0.015644444444444443
1679,different,0.9902555555555556
517,different,0.17117691040039062
2983,same,0.0048
1656,different,0.9108222222222222
1006,different,0.8680111111111111
2569,same,0.011733333333333333
1342,different,0.9971777777777778
2603,same,0.016533333333333334
75,different,0.6878013610839844
1032,different,0.9222888888888889
2677,same,0.018844444444444445
1932,different,0.9441444444444445
1759,different,0.8882888888888889
1766,different,0.9324
3632,same,0.002311111111111111
1005,different,0.8662666666666666
1280,different,0.5211
2073,same,0.008888888888888889
2203,same,0.003022222222222222
2086,same,0.0144
3725,same,0.007288888888888889
1527,different,0.36285555555555554
2732,same,0.004088888888888889
288,different,0.7453193664550781
2300,same,0.0019555555555555554
2025,same,0.0014222222222222223
3880,same,0.0005333333333333334
3181,same,0.006577777777777778
2269,same,0.007822222222222222
233,different,0.7315750122070312
1601,different,0.6274333333333333
406,different,0.39858245849609375
2176,same,0.015644444444444443
2238,same,0.5123555555555556
222,different,0.7347450256347656
1771,different,0.8980777777777778
1861,different,0.8411555555555555
2226,same,0.0035555555555555557
587,different,0.9001502990722656
3326,same,0.0044444444444444444
1106,different,0.9769
2065,same,0.00017777777777777779
1361,different,0.7448222222222223
1681,different,0.9844555555555555
2694,same,0.009066666666666667
3724,same,0.018133333333333335
3764,same,0.007822222222222222
1736,different,0.5079777777777778
685,different,0.7833976745605469
620,different,0.9911727905273438
3102,same,0.01831111111111111
2504,same,0.0064
3981,same,0.015822222222222224
1205,different,0.9817111111111111
1250,different,0.9900777777777777
619,different,0.9273719787597656
640,different,0.8549880981445312
2462,same,0.007288888888888889
3809,same,0.023644444444444444
155,different,0.9703140258789062
3533,same,0.0021333333333333334
1630,different,0.48381111111111114
3437,same,0.005866666666666667
1777,different,0.8119222222222222
2096,same,0.008533333333333334
1838,different,0.9146666666666666
2921,same,0.009066666666666667
90,different,0.9808349609375
1793,different,0.7071
2239,same,0.022755555555555557
835,different,0.4073982238769531
450,different,0.9700393676757812
2041,same,0.0112
2873,same,0.005155555555555556
3131,same,0.009244444444444444
2495,same,0.012266666666666667
3107,same,0.016888888888888887
3027,same,0.003911111111111111
3512,same,0.008533333333333334
3238,same,0.010844444444444445
3680,same,0.005511111111111111
906,different,0.5929908752441406
1399,different,0.9881111111111112
3473,same,0.02168888888888889
2164,same,0.007822222222222222
3511,same,0.01902222222222222
567,different,0.8489112854003906
2996,same,0.02008888888888889
1468,different,0.31301111111111113
2522,same,0.00871111111111111
2034,same,0.01742222222222222
2961,same,0.016355555555555557
1894,different,0.5755777777777777
2284,same,0.015111111111111112
1186,different,0.7703111111111111
3800,same,0.018133333333333335
2754,same,0.00871111111111111
2127,same,0.01937777777777778
668,different,0.7807807922363281
2216,same,0.013866666666666666
2723,same,0.0037333333333333333
1007,different,0.9006333333333333
562,different,0.9348983764648438
2064,same,0.0176
946,different,0.9492034912109375
3456,same,0.021155555555555556
1426,different,0.21265555555555554
22,different,0.9654197692871094
385,different,0.7552413940429688
1748,different,0.7006888888888889
2652,same,0.0037333333333333333
3838,same,0.005688888888888889
1792,different,0.8738888888888889
477,different,0.8864097595214844
3930,same,0.0208
709,different,0.928375244140625
905,different,0.6439628601074219
3383,same,0.02097777777777778
2587,same,0.008355555555555555
2541,same,0.011377777777777778
3195,same,0.01742222222222222
2427,same,0.018133333333333335
2449,same,0.015822222222222224
427,different,0.8104095458984375
1292,different,0.8312666666666667
1672,different,0.7726888888888889
3232,same,0.0064
301,different,0.9287109375
3896,same,0.003911111111111111
1780,different,0.44508888888888887
1185,same,0.14101111111111111
3793,same,0.01937777777777778
1657,different,0.9054888888888889
714,different,0.946624755859375
230,different,0.5325698852539062
3032,same,0.0067555555555555554
1937,different,0.9857111111111111
827,different,0.654296875
2279,same,0.008533333333333334
958,different,0.9127082824707031
2680,same,0.0026666666666666666
2217,same,0.005511111111111111
1240,different,0.9112888888888889
1182,different,0.9444666666666667
3005,same,0.006933333333333333
1041,different,0.7176666666666667
43,different,0.5431175231933594
2548,same,0.0208
106,different,0.2570953369140625
126,different,0.4735984802246094
1216,different,0.29136666666666666
1425,different,0.9326888888888889
3561,same,0.0028444444444444446
1274,different,0.6938333333333333
550,different,0.3341331481933594
1218,different,0.8640888888888889
2237,same,0.015111111111111112
816,different,0.9601020812988281
1832,different,0.8952
3015,same,0.016
206,different,0.9029006958007812
3931,same,0.0096
80,different,0.8472099304199219
420,different,0.7209320068359375
3866,same,0.011022222222222221
3899,same,0.015644444444444443
1619,different,0.39086666666666664
1269,different,0.9615222222222222
2601,same,0.015644444444444443
2560,same,0.015822222222222224
1050,different,0.9226444444444445
2978,same,0.007822222222222222
1972,different,0.1280111111111111
1228,different,0.8281111111111111
1177,different,0.7887666666666666
180,different,0.7650146484375
391,different,0.42688751220703125
3343,same,0.01048888888888889
575,different,0.9126663208007812
2008,same,0.0035555555555555557
2936,same,0.013866666666666666
3345,same,0.009066666666666667
95,different,0.8073310852050781
3600,same,0.00871111111111111
3094,same,0.0044444444444444444
3309,same,0.009422222222222222
436,different,0.6929550170898438
3629,same,0.008888888888888889
59,different,0.68780517578125
3647,same,0.003911111111111111
3139,same,0.007644444444444444
1242,different,0.3955444444444444
2431,same,0.016177777777777777
2145,same,0.011377777777777778
2593,same,0.014044444444444444
2614,same,0.009422222222222222
690,different,0.6926116943359375
412,different,0.9907341003417969
1505,different,0.6312
1214,different,0.9168222222222222
2789,same,0.010311111111111111
636,different,0.9819297790527344
1173,different,0.7432444444444445
3310,same,0.009955555555555556
3635,same,0.01671111111111111
2947,same,0.009422222222222222
3702,same,0.003911111111111111
3242,same,0.011733333333333333
2391,same,0.004977777777777778
2393,same,0.0014222222222222223
413,different,0.675567626953125
331,different,0.8566017150878906
2635,same,0.0112
82,different,0.132476806640625
799,different,0.5049095153808594
2182,same,0.024177777777777777
888,different,0.6766929626464844
2114,same,0.007288888888888889
55,different,0.9345932006835938
2273,same,0.0032
2112,same,0.007644444444444444
2405,same,0.005511111111111111
1048,different,0.3220222222222222
3459,same,0.009066666666666667
2917,same,0.0037333333333333333
1797,different,1.0
1893,different,0.4484666666666667
573,different,0.9086265563964844
1308,different,0.5516555555555556
2055,same,0.005155555555555556
622,different,0.8764190673828125
3924,same,0.0064
40,different,0.9453353881835938
2795,same,0.0028444444444444446
919,different,0.9335708618164062
2303,same,0.013866666666666666
1319,different,0.9347333333333333
3987,same,0.010311111111111111
656,different,0.6838226318359375
1922,different,0.39074444444444445
1457,different,0.30854444444444445
767,different,0.6378364562988281
2648,same,0.013155555555555556
3043,same,0.0028444444444444446
394,different,0.8755226135253906
3827,same,0.015466666666666667
2846,different,0.906062038150885
3966,same,0.0192
2061,same,0.018133333333333335
2346,same,0.0044444444444444444
1517,different,0.8068555555555555
2478,same,0.004088888888888889
3143,same,0.009066666666666667
2870,same,0.013155555555555556
2266,same,0.0044444444444444444
701,different,0.6094245910644531
3098,same,0.0033777777777777777
1842,different,0.5245111111111112
1170,different,0.9462222222222222
526,different,0.8773536682128906
1343,different,0.8656333333333334
1102,different,0.6970888888888889
1989,different,0.5106666666666667
1998,different,0.5638222222222222
311,different,0.2575798034667969
1022,different,0.9968555555555556
1180,different,0.8902888888888889
1411,different,0.9318555555555555
1305,different,0.5118333333333334
292,different,0.8875999450683594
1374,different,0.7583666666666666
1099,different,0.1645111111111111
2442,same,0.004088888888888889
943,different,0.8774833679199219
3558,same,0.0032
875,different,0.24827957153320312
1087,different,0.9005
3425,same,0.0026666666666666666
649,different,0.900665283203125
1377,different,0.9317
3019,same,0.008177777777777779
3934,same,0.008888888888888889
3253,same,0.012088888888888889
